Date,Close,High,Low,Open,Volume,Symbol
2022-08-22,831.66015625,846.4441652513382,829.0741548205303,844.6388243943513,13848023,ICICIBANK.NS
2022-08-23,843.0287475585938,847.0296703338628,822.4384744443109,824.926856148958,13254855,ICICIBANK.NS
2022-08-24,852.2015991210938,854.202060474313,836.3441890909899,836.3441890909899,10494109,ICICIBANK.NS
2022-08-25,851.2745361328125,860.1547214600488,845.7610723978989,852.2015966285933,9827829,ICICIBANK.NS
2022-08-26,849.8107299804688,856.3000935449566,846.3465078959074,853.0310514850003,5976725,ICICIBANK.NS
2022-08-29,835.1731567382812,840.198759670883,826.53699122095,829.5132931497114,7755134,ICICIBANK.NS
2022-08-30,865.8633422851562,869.2300042276803,838.3446257766652,839.7108264248318,12544701,ICICIBANK.NS
2022-09-01,853.2261352539062,864.3019608976554,842.1503691707358,842.1503691707358,15877583,ICICIBANK.NS
2022-09-02,851.3233642578125,860.0083098715986,846.053801187429,852.9822456312818,8401284,ICICIBANK.NS
2022-09-05,861.1305541992188,864.4972162001684,850.4938677754845,850.4938677754845,8744999,ICICIBANK.NS
2022-09-06,862.301513671875,868.4492971380652,856.8855510472846,861.1792732309683,9879326,ICICIBANK.NS
2022-09-07,855.0315551757812,861.3257390281522,851.4209330033636,857.324756787144,8814960,ICICIBANK.NS
2022-09-08,877.0855102539062,879.0371914336259,864.1068423208869,864.1068423208869,12163106,ICICIBANK.NS
2022-09-09,879.476318359375,889.9178244256609,876.0120962296875,888.1613233024965,9936230,ICICIBANK.NS
2022-09-12,885.2825927734375,886.9415336840817,880.98887036478,883.1845116863607,6016978,ICICIBANK.NS
2022-09-13,888.0149536132812,891.8695359284446,883.4284908418431,891.8695359284446,10400475,ICICIBANK.NS
2022-09-14,895.919189453125,899.9689515793953,876.353598243347,876.5487782664047,14712947,ICICIBANK.NS
2022-09-15,895.4313354492188,914.021147040755,893.6260541136272,897.7733767780912,16253099,ICICIBANK.NS
2022-09-16,887.1366577148438,895.4313027407838,883.330915145174,892.7965807927752,11966860,ICICIBANK.NS
2022-09-19,877.475830078125,890.4544974160177,873.71880824309,883.0869132125273,11235656,ICICIBANK.NS
2022-09-20,894.601806640625,900.2128896929114,885.4288818265685,887.234222544956,12090663,ICICIBANK.NS
2022-09-21,893.1381225585938,894.8458436342315,883.7700764821856,889.9666405609805,8917640,ICICIBANK.NS
2022-09-22,881.5744018554688,889.6738667395215,873.6700574385206,884.1115635336504,11125669,ICICIBANK.NS
2022-09-23,860.9354248046875,883.0382396426104,857.5199824846916,879.9155376093538,15927517,ICICIBANK.NS
2022-09-26,840.2474975585938,856.6904466386289,838.4422163569614,848.981282433677,14208640,ICICIBANK.NS
2022-09-27,831.952880859375,853.71411404585,828.0982986271043,844.0533279671298,12493809,ICICIBANK.NS
2022-09-28,828.9766235351562,842.3944323328118,823.6095000160941,823.6095000160941,11411458,ICICIBANK.NS
2022-09-29,823.511962890625,840.7842950519371,820.7795613739409,837.2712924741825,13803629,ICICIBANK.NS
2022-09-30,841.1746215820312,846.1026048427556,817.2665261890385,823.5119300342992,13175031,ICICIBANK.NS
2022-10-03,827.8543090820312,840.1499357827445,825.2683673536521,838.9301350918353,8232026,ICICIBANK.NS
2022-10-04,846.6881103515625,851.5673132935744,839.3204662606582,844.1021089680631,8975095,ICICIBANK.NS
2022-10-06,864.05810546875,870.1571094607641,851.9576577243595,851.9576577243595,12116698,ICICIBANK.NS
2022-10-07,861.2280883789062,863.130989414095,851.7136427635446,856.0073651218893,9705750,ICICIBANK.NS
2022-10-10,860.447509765625,868.3030152378152,849.6644822868607,850.9330632442586,7357588,ICICIBANK.NS
2022-10-11,849.5668334960938,861.911241360188,844.5412899593006,861.911241360188,11130051,ICICIBANK.NS
2022-10-12,847.3711547851562,850.6402565068132,840.6866705498809,846.9808542844545,14557532,ICICIBANK.NS
2022-10-13,832.9774780273438,844.5412243974098,829.9523961161733,841.5160829256583,11563124,ICICIBANK.NS
2022-10-14,849.2252807617188,862.4479089579862,847.566339832314,862.4479089579862,8199540,ICICIBANK.NS
2022-10-17,863.8141479492188,866.0585695130226,847.5663774405991,850.933039566598,8936947,ICICIBANK.NS
2022-10-18,875.2314453125,878.9396276267804,869.62036194361,874.4019450781407,8097552,ICICIBANK.NS
2022-10-19,870.5473022460938,878.8907863230974,864.1555587655846,878.3052462759755,5529462,ICICIBANK.NS
2022-10-20,867.1807250976562,871.7183479005771,858.8372407802135,868.2053457589235,8107159,ICICIBANK.NS
2022-10-21,885.2338256835938,888.0149475742908,864.3020328643687,866.546454336231,17022807,ICICIBANK.NS
2022-10-24,903.9212036132812,910.9472683719744,895.431377844885,902.6526226503228,4390050,ICICIBANK.NS
2022-10-25,902.7012939453125,920.4616039673743,900.6520526030126,919.2905833886683,15838120,ICICIBANK.NS
2022-10-27,902.0670776367188,911.1423833365191,898.0173153082427,903.6771788960313,16080842,ICICIBANK.NS
2022-10-28,885.9168701171875,905.0921618446528,879.2323857919483,895.8216760899096,9854094,ICICIBANK.NS
2022-10-31,886.7463989257812,894.8946444220753,882.7454165769548,890.552141674467,9000840,ICICIBANK.NS
2022-11-01,886.6487426757812,898.7491899037128,877.8173971843925,898.7491899037128,9823761,ICICIBANK.NS
2022-11-02,882.8429565429688,898.5051854414255,880.5496955165991,898.3587855348516,7690974,ICICIBANK.NS
2022-11-03,886.6975708007812,891.7718941909748,875.3777842858833,879.2811466233138,9022366,ICICIBANK.NS
2022-11-04,883.428466796875,891.3328112458532,878.4517036538972,884.404307378681,7099336,ICICIBANK.NS
2022-11-07,895.333740234375,897.8709019410512,881.6231918736927,888.258895965493,11100219,ICICIBANK.NS
2022-11-09,888.5028686523438,899.62747534603,883.8676257900718,897.7733543768877,11590409,ICICIBANK.NS
2022-11-10,888.6980590820312,890.8937004635314,882.1111349375303,885.624137323697,10009741,ICICIBANK.NS
2022-11-11,884.6483154296875,905.5801089550436,881.6720134061227,903.5308674465132,17921457,ICICIBANK.NS
2022-11-14,873.3285522460938,884.6482793217701,869.7179301331439,883.135738311916,12641308,ICICIBANK.NS
2022-11-15,889.6738891601562,891.5767902470384,877.0855215643974,878.7932426186741,15176911,ICICIBANK.NS
2022-11-16,891.5279541015625,895.9192368299623,886.1608307668516,890.5033333770526,13008311,ICICIBANK.NS
2022-11-17,897.5781860351562,900.0177875733908,888.3564803085126,890.942481763275,12584194,ICICIBANK.NS
2022-11-18,898.1149291992188,899.7250901153086,888.5517026263796,897.5782287473845,10874061,ICICIBANK.NS
2022-11-21,899.1395263671875,902.4573485738014,891.9670624306098,891.9670624306098,9245704,ICICIBANK.NS
2022-11-22,901.3839721679688,904.1163139298982,898.1637101071026,901.4327522857458,11256509,ICICIBANK.NS
2022-11-23,905.0433349609375,909.3369976680791,901.3839328784176,904.604194798919,10959704,ICICIBANK.NS
2022-11-24,916.16796875,917.9245295652515,905.1409813373169,905.1409813373169,10844395,ICICIBANK.NS
2022-11-25,907.824462890625,920.1200897078235,905.0921212292191,917.582868510347,9815055,ICICIBANK.NS
2022-11-28,914.7529907226562,920.9983347475077,901.6279229061405,901.6767030234083,9381474,ICICIBANK.NS
2022-11-29,923.8770751953125,926.9509968667758,910.9959675424216,910.9959675424216,13096845,ICICIBANK.NS
2022-11-30,929.8785400390625,935.0504833540824,918.2660129689936,925.1456773495776,20858573,ICICIBANK.NS
2022-12-01,917.4853515625,933.8794618649401,913.6307692487462,932.9036212569308,15920653,ICICIBANK.NS
2022-12-02,908.1172485351562,911.9230507412958,903.7259657868033,905.824046924139,14228874,ICICIBANK.NS
2022-12-05,911.0447998046875,914.3626818126604,905.9704761133208,914.3626818126604,10984608,ICICIBANK.NS
2022-12-06,900.359375,907.2878196018734,897.9685535605643,902.6525766407452,18220912,ICICIBANK.NS
2022-12-07,899.8714599609375,910.6544870005209,898.4076990172678,899.7250600423364,15675663,ICICIBANK.NS
2022-12-08,909.3859252929688,910.9960266286454,901.4815802939312,902.6526009857056,10136870,ICICIBANK.NS
2022-12-09,907.4342041015625,912.215787338606,902.7013414221591,909.4834455516406,9575331,ICICIBANK.NS
2022-12-12,907.824462890625,911.3375246500736,902.7012999402709,902.7012999402709,8493863,ICICIBANK.NS
2022-12-13,910.4104614257812,913.2892029869305,905.3848587227286,907.0437995851349,10415140,ICICIBANK.NS
2022-12-14,899.4810180664062,913.4355258812766,897.7732971207961,913.3867457663752,12319827,ICICIBANK.NS
2022-12-15,886.8439331054688,897.6757995963253,883.1357507052321,893.8699973988869,8929748,ICICIBANK.NS
2022-12-16,880.208251953125,891.6255992841462,877.9150502872375,883.6236941724553,9157260,ICICIBANK.NS
2022-12-19,884.5507202148438,888.6004229521618,879.3787769678182,886.0632612266272,7015083,ICICIBANK.NS
2022-12-20,887.72216796875,890.4057295045923,874.0604001499164,884.1115459902278,6384331,ICICIBANK.NS
2022-12-21,870.6937866210938,893.7236012549803,865.5706234047746,888.2589176484736,11341147,ICICIBANK.NS
2022-12-22,869.1324462890625,882.0134944431401,864.9362840988583,878.7444522871822,9788367,ICICIBANK.NS
2022-12-23,857.6663208007812,868.1566071729486,854.1532589304963,861.7160235243845,11059215,ICICIBANK.NS
2022-12-26,871.620849609375,875.3290320358716,854.1044986503864,859.8131424263865,6943159,ICICIBANK.NS
2022-12-27,878.890869140625,880.9401105972046,866.7416416351155,876.0121274292705,4994381,ICICIBANK.NS
2022-12-28,877.2318725585938,882.1110752987155,874.157951008085,874.3531310298059,8980300,ICICIBANK.NS
2022-12-29,886.1119995117188,901.042348014541,867.8637693146782,876.2072536656079,11994220,ICICIBANK.NS
2022-12-30,869.3275756835938,886.5511861175967,867.0831542131343,886.5511861175967,9688527,ICICIBANK.NS
2023-01-02,880.6473388671875,885.0874015715547,872.4014740958874,872.4014740958874,4315403,ICICIBANK.NS
2023-01-03,879.5739135742188,884.0628161348139,875.0850705742079,876.7927916486487,5846855,ICICIBANK.NS
2023-01-04,877.3782348632812,885.9656795492845,873.1821323138736,877.2806746302692,12454582,ICICIBANK.NS
2023-01-05,857.9102783203125,881.184052562088,850.9329942792257,879.1348111478047,16547196,ICICIBANK.NS
2023-01-06,849.0789184570312,857.7151438717982,839.7108721216287,857.7151438717982,14804613,ICICIBANK.NS
2023-01-09,852.2503662109375,857.5199292876928,841.467339467431,853.128646577258,16811853,ICICIBANK.NS
2023-01-10,840.5402221679688,857.178350961341,835.904979620267,854.2508293522662,13470142,ICICIBANK.NS
2023-01-11,845.3706665039062,849.810729146555,834.1972801627661,842.0528443311998,15558460,ICICIBANK.NS
2023-01-12,839.857177734375,848.3469427147597,834.2948747895655,844.5899804905931,16659001,ICICIBANK.NS
2023-01-13,852.3479614257812,853.7629421704522,837.5639529027883,843.8093564017448,11223103,ICICIBANK.NS
2023-01-16,844.3460693359375,856.251336429676,840.2475269514592,856.0561563998281,8319812,ICICIBANK.NS
2023-01-17,844.2484741210938,846.9808157440077,837.3687506076432,846.0049751957827,12624859,ICICIBANK.NS
2023-01-18,848.493408203125,850.9330097218229,837.9055614362097,843.5654250474721,11313898,ICICIBANK.NS
2023-01-19,845.224365234375,849.5180281670827,841.1746028927344,847.029646532359,6694679,ICICIBANK.NS
2023-01-20,849.3228759765625,855.3243197281536,844.6388528234257,852.3967978123699,8127162,ICICIBANK.NS
2023-01-23,850.6402587890625,861.9599858696962,843.7117548264578,860.6914050079915,16882379,ICICIBANK.NS
2023-01-24,849.7131958007812,860.3986621992815,847.0296341717808,857.7638806877826,11504090,ICICIBANK.NS
2023-01-25,834.6364135742188,855.616985476424,827.512789445121,852.2015435388557,14918485,ICICIBANK.NS
2023-01-27,797.4569702148438,822.6336464136058,793.4559879182368,818.876683833697,39718683,ICICIBANK.NS
2023-01-30,803.6046752929688,806.2882367465883,776.7690607567737,780.6724228711294,36301441,ICICIBANK.NS
2023-01-31,811.8018188476562,818.0471629504093,794.4318085216838,806.0443354842496,27291226,ICICIBANK.NS
2023-02-01,827.4640502929688,854.0557066947356,803.2632152779729,823.0727675844201,39237711,ICICIBANK.NS
2023-02-02,837.1736450195312,839.8083668980825,806.1418673862072,808.3863483354639,16798190,ICICIBANK.NS
2023-02-03,842.9310913085938,851.5673162826182,831.5137444720939,843.760591547997,14914366,ICICIBANK.NS
2023-02-06,833.0751342773438,846.8344629485416,829.1229917492834,840.6866790648273,8463833,ICICIBANK.NS
2023-02-07,832.1480712890625,835.3195532376869,826.7321678735284,834.3437126381102,9337066,ICICIBANK.NS
2023-02-08,838.3446044921875,839.9059851305341,831.3186000816627,831.9040805956793,8082983,ICICIBANK.NS
2023-02-09,840.0036010742188,844.0045833872938,831.0258553801846,837.7591795408565,6299265,ICICIBANK.NS
2023-02-10,833.221435546875,841.076999677084,831.4161543411412,834.8803764054466,8656405,ICICIBANK.NS
2023-02-13,830.0988159179688,838.5398012262449,828.830175511351,832.7823775217515,9394365,ICICIBANK.NS
2023-02-14,844.3948364257812,846.3465175729854,831.5137289421172,833.2702896230664,13402934,ICICIBANK.NS
2023-02-15,849.7620239257812,852.1528454242592,839.8084374092238,845.4683608131589,12070288,ICICIBANK.NS
2023-02-16,848.4446411132812,856.5928864866202,843.9557385135968,854.787605159296,10715685,ICICIBANK.NS
2023-02-17,841.8088989257812,846.5904820244143,834.4900945865224,846.5904820244143,9990618,ICICIBANK.NS
2023-02-20,831.5137939453125,845.6147032483111,829.7085125672544,841.8089604500999,9013430,ICICIBANK.NS
2023-02-21,833.56298828125,838.6861510369723,826.3905246868915,833.7581682983457,11704445,ICICIBANK.NS
2023-02-22,818.9742431640625,833.4654525968871,814.5829603588933,830.6843306445138,13880984,ICICIBANK.NS
2023-02-23,819.462158203125,824.048621015575,813.4119344650369,816.3394563163132,11743574,ICICIBANK.NS
2023-02-24,819.413330078125,825.1707536453126,815.3635679302187,823.560652457791,8246139,ICICIBANK.NS
2023-02-27,835.7099609375,837.5640224460278,813.4119662298283,813.4119662298283,14422574,ICICIBANK.NS
2023-02-28,834.1973266601562,837.2712484244097,829.4645234973756,834.2461663394178,19600146,ICICIBANK.NS
2023-03-01,835.6123046875,843.1262893169088,831.269802049156,843.1262893169088,11015843,ICICIBANK.NS
2023-03-02,833.3678588867188,841.0281836482711,830.5378973683739,832.3920183025423,12327141,ICICIBANK.NS
2023-03-03,847.56640625,851.9089091653085,829.3181737177321,836.0514981986004,12823098,ICICIBANK.NS
2023-03-06,846.78564453125,855.6657697882442,844.443603366914,850.6890067647562,13904231,ICICIBANK.NS
2023-03-08,851.0305786132812,852.5431792187243,840.686691893039,845.7122948969003,16144568,ICICIBANK.NS
2023-03-09,835.2708129882812,848.7861821132901,833.51431173732,846.2490202575223,10624440,ICICIBANK.NS
2023-03-10,822.2920532226562,824.9267750269614,816.0466499548239,824.2925144135686,17273189,ICICIBANK.NS
2023-03-13,808.3863525390625,834.6364281528208,804.0438500876161,821.1210600737454,16413159,ICICIBANK.NS
2023-03-14,810.2892456054688,814.2902279362222,798.4815977730528,807.0202033098866,15456802,ICICIBANK.NS
2023-03-15,805.94677734375,823.5606883048955,802.3361552027651,816.2418837869195,12914488,ICICIBANK.NS
2023-03-16,803.9951171875,811.2163020979362,790.7236489111071,809.6549809174596,14987868,ICICIBANK.NS
2023-03-17,816.0466918945312,818.1447729834259,798.8719213661859,811.7041893648593,11104490,ICICIBANK.NS
2023-03-20,816.2418823242188,817.5592433108602,805.0684955346812,816.7785827424584,14838651,ICICIBANK.NS
2023-03-21,831.8065185546875,833.8557599098707,818.7790113206246,822.6335934511657,18755854,ICICIBANK.NS
2023-03-22,839.4180908203125,841.7112923918411,830.4403454439372,836.9297092178792,17431520,ICICIBANK.NS
2023-03-23,834.7828369140625,846.4929238858591,832.1968355502246,836.2953779024698,17920621,ICICIBANK.NS
2023-03-24,831.8065185546875,839.2228829988167,828.6350367294012,831.9040787866177,17295696,ICICIBANK.NS
2023-03-27,828.1959228515625,835.7099073266975,823.6582402717402,834.2949265553112,17047675,ICICIBANK.NS
2023-03-28,834.0997314453125,838.1494936556207,827.7079875914543,834.8803919931624,24469018,ICICIBANK.NS
2023-03-29,830.4403076171875,841.27211389231,827.5127859687133,836.3441310294944,34881515,ICICIBANK.NS
2023-03-31,856.05615234375,859.7155545338773,837.7591413931142,841.1258033201476,25739021,ICICIBANK.NS
2023-04-03,862.4479370117188,865.6681991790865,847.8591076789055,858.9349345674241,26416933,ICICIBANK.NS
2023-04-05,863.228515625,866.302437142274,852.8846297520107,865.1801966999474,21068934,ICICIBANK.NS
2023-04-06,853.8605346679688,868.5957040705766,851.6161131746726,860.6914189453125,26042745,ICICIBANK.NS
2023-04-10,847.4688110351562,861.4721003175092,843.5166683771216,858.7885385723444,30906205,ICICIBANK.NS
2023-04-11,860.5938720703125,864.2044347387856,844.1021416632927,852.5919670233527,39504022,ICICIBANK.NS
2023-04-12,868.64453125,870.4498125302297,859.0324656331312,862.1063873379366,22686032,ICICIBANK.NS
2023-04-13,877.2806396484375,879.8666408865384,865.0826329792434,869.571475609275,34439635,ICICIBANK.NS
2023-04-17,879.525146484375,895.1385965391224,871.5720810990891,895.1385965391224,29957514,ICICIBANK.NS
2023-04-18,875.1826171875,886.0144835702572,872.4990555408676,886.0144835702572,26699379,ICICIBANK.NS
2023-04-19,870.3522338867188,875.2314367685581,865.8145513823755,874.2555961921902,24377956,ICICIBANK.NS
2023-04-20,872.7918701171875,877.573453395635,867.717487005693,870.6937889701342,16999919,ICICIBANK.NS
2023-04-21,864.2532348632812,878.9396237033103,861.0817529732831,872.9381803026192,29578071,ICICIBANK.NS
2023-04-24,882.8917846679688,884.5995057214851,873.3773387983774,883.135744818471,30881665,ICICIBANK.NS
2023-04-25,891.3816528320312,893.8700345751175,881.2816663774997,884.4043683667354,41383839,ICICIBANK.NS
2023-04-26,892.8453369140625,894.7970180441831,883.8675918033912,889.4298949363513,30371555,ICICIBANK.NS
2023-04-27,896.1631469726562,897.6757474764975,886.5999214765843,887.5269819129636,25835108,ICICIBANK.NS
2023-04-28,895.4801025390625,898.2124441608663,888.2588586608995,892.9916614936355,20381002,ICICIBANK.NS
2023-05-02,899.8225708007812,903.433192842073,896.504748580591,901.6766917183744,17515017,ICICIBANK.NS
2023-05-03,900.5545043945312,901.5303450275906,889.5275171530784,897.3342422175527,18715142,ICICIBANK.NS
2023-05-04,899.4323120117188,901.5791732893766,889.7714660425504,897.773371044411,20485002,ICICIBANK.NS
2023-05-05,904.5554809570312,919.6810106729773,901.140038763108,902.6525798225856,19002035,ICICIBANK.NS
2023-05-08,915.2409057617188,918.9490880615251,904.6042195927597,904.6042195927597,18623913,ICICIBANK.NS
2023-05-09,911.8255004882812,922.1693872512037,909.2882791362127,918.2660247654843,21507610,ICICIBANK.NS
2023-05-10,913.435546875,918.2659695728609,905.8240023974581,912.0205661468576,25910923,ICICIBANK.NS
2023-05-11,916.509521484375,924.121066402181,911.2887384351924,917.3389621864789,20027372,ICICIBANK.NS
2023-05-12,921.0958862304688,925.0968085190307,912.5084420472303,917.0461242676784,13873480,ICICIBANK.NS
2023-05-15,922.9012451171875,926.0727270591709,915.5336605179272,920.9495639221207,10453762,ICICIBANK.NS
2023-05-16,923.4867553710938,929.1954587867314,920.2177130883861,927.048597490951,19612293,ICICIBANK.NS
2023-05-17,916.6558227539062,925.4872276297442,913.1916006155064,924.4137672580238,19273344,ICICIBANK.NS
2023-05-18,923.6331176757812,929.2442010636689,919.3393952590775,925.0480984422347,21550141,ICICIBANK.NS
2023-05-19,931.2446899414062,932.9036309042945,918.8515021794102,928.4635680040531,15427412,ICICIBANK.NS
2023-05-22,927.3900756835938,931.1958777874927,923.291592877035,928.0731760048811,15509525,ICICIBANK.NS
2023-05-23,930.366455078125,935.6847387180298,922.1693701855753,929.0002544091722,16579935,ICICIBANK.NS
2023-05-24,917.9244995117188,930.8055479979184,915.8264183625203,923.828323327991,18049620,ICICIBANK.NS
2023-05-25,917.1437377929688,918.8514587940115,910.4104735823489,914.3626159869317,19328582,ICICIBANK.NS
2023-05-26,927.7316284179688,929.4393493908153,912.9476201716645,917.0949425342919,10957182,ICICIBANK.NS
2023-05-29,925.2432861328125,934.4649321286174,923.925865590138,930.8055298888271,12108079,ICICIBANK.NS
2023-05-30,926.999755859375,929.2929573609765,921.8278127813123,922.5108535277766,18483624,ICICIBANK.NS
2023-05-31,926.2190551757812,929.0001768389353,917.7780108372044,926.5605755342111,27254425,ICICIBANK.NS
2023-06-01,913.484375,931.1959059694744,910.2641128857094,931.1959059694744,21650700,ICICIBANK.NS
2023-06-02,915.48486328125,921.827827046608,912.4597217491146,920.2176662665535,12494376,ICICIBANK.NS
2023-06-05,923.8770751953125,928.8050582446286,920.2176729962289,920.2176729962289,10751684,ICICIBANK.NS
2023-06-06,919.33935546875,924.9016584985499,915.4359932809016,923.6330776996152,11894330,ICICIBANK.NS
2023-06-07,917.4853515625,922.9988152614023,911.2399478470065,921.5350543493884,16486469,ICICIBANK.NS
2023-06-08,915.2409057617188,927.5364732717563,912.6061242779729,913.9722653565424,17608140,ICICIBANK.NS
2023-06-09,915.38720703125,921.19347015888,913.5819258557002,918.6563085780134,12253128,ICICIBANK.NS
2023-06-12,913.3380126953125,920.7055972423157,910.7520113059578,915.3384739939503,10520125,ICICIBANK.NS
2023-06-13,920.7543334960938,923.3891148773446,911.5326284420058,913.2891890698932,13528776,ICICIBANK.NS
2023-06-14,917.094970703125,924.0722547164398,913.6307485353478,923.1939743649098,13489262,ICICIBANK.NS
2023-06-15,904.2138671875,920.1688965759562,902.0182258592284,917.9732552476846,19366819,ICICIBANK.NS
2023-06-16,911.6303100585938,915.0945323130579,904.6042457522844,906.848667243868,11249387,ICICIBANK.NS
2023-06-19,900.8472290039062,911.3862950487207,896.5047266373142,910.9471548883993,19351375,ICICIBANK.NS
2023-06-20,903.1892700195312,906.1167918668598,892.6989833999372,898.7004270111945,15212286,ICICIBANK.NS
2023-06-21,902.3598022460938,905.97042432825,897.7733395774403,905.580064269418,9210553,ICICIBANK.NS
2023-06-22,903.3844604492188,912.9476866817438,898.4564771949641,902.0670994269971,27291569,ICICIBANK.NS
2023-06-23,901.1887817382812,909.3858664900742,896.797499098517,903.6771633220311,8767733,ICICIBANK.NS
2023-06-26,905.0433349609375,909.2882175524283,900.8960126007483,904.7017550302205,11749040,ICICIBANK.NS
2023-06-27,913.484375,917.2413971004926,899.920226200877,907.5317710784503,13422726,ICICIBANK.NS
2023-06-28,914.8017578125,921.1935016587148,911.7278361808255,921.1935016587148,25708001,ICICIBANK.NS
2023-06-30,912.0205688476562,919.4369928830703,908.1660462617388,917.7780520093211,13843218,ICICIBANK.NS
2023-07-03,919.7785034179688,922.9012051068142,913.874679970956,914.36260024857,12350359,ICICIBANK.NS
2023-07-04,921.8766479492188,928.3171722332148,919.2418663564622,924.3650296243725,14041699,ICICIBANK.NS
2023-07-05,934.8553466796875,941.4422710952281,918.2660555590668,919.2906763338112,13817767,ICICIBANK.NS
2023-07-06,936.2215576171875,940.6128406087116,930.9519942031235,931.6350945805892,16334427,ICICIBANK.NS
2023-07-07,923.5355224609375,931.9765075014357,920.998301288774,929.9760462814668,8593807,ICICIBANK.NS
2023-07-10,925.4872436523438,929.8785263276142,918.6075198126201,923.1452024012996,12069184,ICICIBANK.NS
2023-07-11,922.12060546875,929.6833702711881,919.1443034908751,925.4872675187265,16977595,ICICIBANK.NS
2023-07-12,921.5838623046875,928.1707861820097,918.5099406710377,925.4872246023599,21511161,ICICIBANK.NS
2023-07-13,932.61083984375,936.0750619372393,919.436992216799,924.8041153240754,23222286,ICICIBANK.NS
2023-07-14,936.8557739257812,941.6861968997155,928.3659486322887,936.5630336523335,12871569,ICICIBANK.NS
2023-07-17,945.2968139648438,950.2735772681716,929.8297045085224,939.636950320126,16290763,ICICIBANK.NS
2023-07-18,951.8836669921875,964.0816737465069,947.6875645808176,954.3720484579527,29709508,ICICIBANK.NS
2023-07-19,949.9320068359375,956.3237506038779,944.174523696845,956.3237506038779,15994261,ICICIBANK.NS
2023-07-20,971.546875,974.0353161719719,948.6146209598538,952.46920323191,26487838,ICICIBANK.NS
2023-07-21,972.9130859375,977.2555885541523,964.9111810417447,971.2541449921898,16903003,ICICIBANK.NS
2023-07-24,968.0338745117188,984.3304244322484,966.1797535488037,980.6710221848502,21687719,ICICIBANK.NS
2023-07-25,970.6686401367188,974.8647427328618,964.3744564622128,974.8647427328618,29325327,ICICIBANK.NS
2023-07-26,972.3764038085938,973.6449847104317,966.0822198580079,969.1073019747433,12780537,ICICIBANK.NS
2023-07-27,966.326171875,982.1835819158673,963.3498699025234,978.3289995630472,25932395,ICICIBANK.NS
2023-07-28,972.1324462890625,974.5720478609782,953.4450744239546,964.1305412210621,12584130,ICICIBANK.NS
2023-07-31,974.181640625,975.2551010010277,964.7159750720841,971.9372191996074,14303116,ICICIBANK.NS
2023-08-01,970.5222778320312,979.4512433395982,966.521355109635,977.4507819784002,15508569,ICICIBANK.NS
2023-08-02,963.1058959960938,970.0831205780985,953.8841903765009,961.4469550572353,15787996,ICICIBANK.NS
2023-08-03,941.6862182617188,959.2513497940618,936.8557951782072,952.9571657495217,30994707,ICICIBANK.NS
2023-08-04,947.0533447265625,952.4204682670015,938.0268187721877,945.248063359922,20582882,ICICIBANK.NS
2023-08-07,952.078857421875,957.7875008210797,944.8088334046981,947.492394919989,16686062,ICICIBANK.NS
2023-08-08,956.2262573242188,962.7643418978649,948.8098327986035,952.1764948847944,23784778,ICICIBANK.NS
2023-08-09,957.0133056640625,959.5713515147028,948.0600250851338,959.2270199754856,19317331,ICICIBANK.NS
2023-08-10,948.552001953125,957.9480378042437,943.9770282120568,955.8818683285078,24858441,ICICIBANK.NS
2023-08-11,937.4833984375,947.961670292414,934.679384304923,947.8633070091408,17162177,ICICIBANK.NS
2023-08-14,944.0753784179688,947.3713891844818,930.7439105257865,933.6955296923587,19026691,ICICIBANK.NS
2023-08-16,941.0745239257812,944.3212928136318,931.3341572113877,939.0575962871804,17930805,ICICIBANK.NS
2023-08-17,936.3027954101562,942.353578529597,931.1866436309263,941.5173104722998,27077611,ICICIBANK.NS
2023-08-18,935.3189086914062,939.5987322998694,930.7438751368339,932.6132578915899,13257508,ICICIBANK.NS
2023-08-21,939.7955322265625,943.8293876376395,933.1052076187755,935.368103582327,13358017,ICICIBANK.NS
2023-08-22,936.6471557617188,941.5173394326239,933.9906864820573,940.9762212582668,16872719,ICICIBANK.NS
2023-08-23,951.2576293945312,952.4382890585223,934.5317876320523,938.6148847885249,14707331,ICICIBANK.NS
2023-08-24,953.3237915039062,966.5568958657866,951.159258811673,956.8165287761593,28389740,ICICIBANK.NS
2023-08-25,954.7504272460938,956.9148999052287,944.7149101731643,947.4205610479281,10275758,ICICIBANK.NS
2023-08-28,954.8980102539062,959.2762574905711,949.4867082885748,954.3077104234818,10481574,ICICIBANK.NS
2023-08-29,952.1431274414062,961.4899212525077,950.0770180929742,957.6036107629861,13209913,ICICIBANK.NS
2023-08-30,943.4359130859375,960.1617553156957,939.992357332752,954.7996350612804,13936165,ICICIBANK.NS
2023-08-31,943.2882690429688,950.6181351385301,938.6640537842972,944.5181103324641,36675400,ICICIBANK.NS
2023-09-01,953.0778198242188,957.3576435007852,937.4342145669208,941.4681300358887,16268147,ICICIBANK.NS
2023-09-04,951.7495727539062,953.4221689523384,945.0592480110233,953.0778374045047,9512956,ICICIBANK.NS
2023-09-05,952.7826538085938,954.3568266156637,946.7318107329097,948.551951794262,16623486,ICICIBANK.NS
2023-09-06,942.0584716796875,953.8649486093547,935.466510050454,947.027018710753,30802100,ICICIBANK.NS
2023-09-07,950.0770263671875,953.8649135559165,939.3036045546078,941.9600737763301,13462347,ICICIBANK.NS
2023-09-08,954.8980102539062,959.2762574905711,945.7480025772426,951.8972093560283,13086915,ICICIBANK.NS
